<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURUSD,5,20200225,041500,1.08636,1.08641,1.08633,1.08637,0,0
EURUSD,5,20200225,042000,1.08637,1.08658,1.08637,1.08657,0,0
EURUSD,5,20200225,042500,1.08657,1.08666,1.08656,1.08663,0,0
EURUSD,5,20200225,043000,1.08663,1.08676,1.08663,1.08672,0,0
EURUSD,5,20200225,043500,1.08672,1.08676,1.0867,1.08675,0,0
EURUSD,5,20200225,044000,1.08675,1.08676,1.08652,1.08655,0,0
EURUSD,5,20200225,044500,1.08655,1.08663,1.08655,1.08659,0,0
EURUSD,5,20200225,045000,1.08653,1.08658,1.08646,1.08646,0,0
EURUSD,5,20200225,045500,1.08645,1.08646,1.0863,1.0863,0,0
EURUSD,5,20200225,050000,1.0863,1.0863,1.08613,1.08613,0,0
EURUSD,5,20200225,050500,1.08613,1.08626,1.08613,1.08626,0,0
EURUSD,5,20200225,051000,1.08626,1.08627,1.08621,1.08625,0,0
EURUSD,5,20200225,051500,1.08625,1.08628,1.08614,1.08614,0,0
EURUSD,5,20200225,052000,1.08614,1.08614,1.0861,1.08611,0,0
EURUSD,5,20200225,052500,1.08612,1.08617,1.08611,1.08611,0,0
EURUSD,5,20200225,053000,1.08611,1.08611,1.08605,1.08609,0,0
EURUSD,5,20200225,053500,1.08611,1.08635,1.08611,1.08615,0,0
EURUSD,5,20200225,054000,1.08616,1.08628,1.08616,1.08628,0,0
EURUSD,5,20200225,054500,1.08628,1.08628,1.08615,1.08618,0,0
EURUSD,5,20200225,055000,1.0862,1.0862,1.08615,1.08618,0,0
EURUSD,5,20200225,055500,1.08617,1.08625,1.08605,1.08608,0,0
EURUSD,5,20200225,060000,1.08609,1.08615,1.08585,1.08596,0,0
EURUSD,5,20200225,060500,1.08595,1.08605,1.08595,1.086,0,0
EURUSD,5,20200225,061000,1.086,1.08601,1.08595,1.08598,0,0
EURUSD,5,20200225,061500,1.08598,1.08599,1.08588,1.08588,0,0
EURUSD,5,20200225,062000,1.08586,1.08586,1.08578,1.08579,0,0
EURUSD,5,20200225,062500,1.08579,1.08579,1.08555,1.08555,0,0
EURUSD,5,20200225,063000,1.08555,1.08559,1.08538,1.08541,0,0
EURUSD,5,20200225,063500,1.08541,1.08553,1.08541,1.08552,0,0
EURUSD,5,20200225,064000,1.08551,1.08551,1.08522,1.08529,0,0
EURUSD,5,20200225,064500,1.08529,1.08537,1.08522,1.08524,0,0
EURUSD,5,20200225,065000,1.08524,1.08536,1.08524,1.08536,0,0
EURUSD,5,20200225,065500,1.08536,1.08536,1.0851,1.08514,0,0
EURUSD,5,20200225,070000,1.08513,1.08521,1.0851,1.08516,0,0
EURUSD,5,20200225,070500,1.08517,1.08517,1.085,1.08501,0,0
EURUSD,5,20200225,071000,1.08501,1.08522,1.08496,1.08517,0,0
EURUSD,5,20200225,071500,1.08516,1.08528,1.08507,1.08528,0,0
EURUSD,5,20200225,072000,1.08528,1.0853,1.08523,1.08525,0,0
EURUSD,5,20200225,072500,1.08524,1.08552,1.08524,1.08552,0,0
EURUSD,5,20200225,073000,1.08552,1.08576,1.08552,1.08569,0,0
EURUSD,5,20200225,073500,1.08569,1.08569,1.08545,1.08551,0,0
EURUSD,5,20200225,074000,1.08551,1.08556,1.08531,1.08535,0,0
EURUSD,5,20200225,074500,1.08537,1.08546,1.08514,1.08527,0,0
EURUSD,5,20200225,075000,1.08531,1.08556,1.0853,1.08537,0,0
EURUSD,5,20200225,075500,1.08538,1.08539,1.08505,1.08516,0,0
EURUSD,5,20200225,080000,1.08521,1.08526,1.08494,1.08507,0,0
EURUSD,5,20200225,080500,1.08503,1.08504,1.08485,1.08493,0,0
EURUSD,5,20200225,081000,1.08492,1.08511,1.08477,1.08504,0,0
EURUSD,5,20200225,081500,1.0851,1.08521,1.085,1.08516,0,0
EURUSD,5,20200225,082000,1.08515,1.08528,1.08504,1.08528,0,0
EURUSD,5,20200225,082500,1.08533,1.08552,1.08528,1.08541,0,0
EURUSD,5,20200225,083000,1.0854,1.0854,1.08483,1.08489,0,0
EURUSD,5,20200225,083500,1.08489,1.08507,1.08485,1.08497,0,0
EURUSD,5,20200225,084000,1.08494,1.08568,1.08494,1.08568,0,0
EURUSD,5,20200225,084500,1.08563,1.08584,1.08563,1.08566,0,0
EURUSD,5,20200225,085000,1.08569,1.08589,1.08536,1.08541,0,0
EURUSD,5,20200225,085500,1.08541,1.08558,1.08525,1.08536,0,0
EURUSD,5,20200225,090000,1.08524,1.08532,1.08503,1.08513,0,0
EURUSD,5,20200225,090500,1.08517,1.08552,1.08513,1.0855,0,0
EURUSD,5,20200225,091000,1.08552,1.0856,1.08528,1.08547,0,0
EURUSD,5,20200225,091500,1.08547,1.08564,1.08541,1.08548,0,0
EURUSD,5,20200225,092000,1.08552,1.086,1.08548,1.08598,0,0
EURUSD,5,20200225,092500,1.08598,1.08644,1.08583,1.08643,0,0
EURUSD,5,20200225,093000,1.08638,1.08658,1.08613,1.08619,0,0
EURUSD,5,20200225,093500,1.08619,1.08658,1.08609,1.08652,0,0
EURUSD,5,20200225,094000,1.08651,1.08651,1.08616,1.08633,0,0
EURUSD,5,20200225,094500,1.08634,1.08658,1.08633,1.08649,0,0
EURUSD,5,20200225,095000,1.08647,1.08649,1.08635,1.08642,0,0
EURUSD,5,20200225,095500,1.08641,1.08657,1.08628,1.08636,0,0
EURUSD,5,20200225,100000,1.08636,1.08659,1.08627,1.08658,0,0
EURUSD,5,20200225,100500,1.08658,1.08659,1.08621,1.08657,0,0
EURUSD,5,20200225,101000,1.0865,1.08657,1.08594,1.08597,0,0
EURUSD,5,20200225,101500,1.086,1.08619,1.0858,1.08619,0,0
EURUSD,5,20200225,102000,1.08623,1.08649,1.08605,1.08605,0,0
EURUSD,5,20200225,102500,1.08607,1.08607,1.08556,1.08577,0,0
EURUSD,5,20200225,103000,1.08574,1.08602,1.08562,1.08577,0,0
EURUSD,5,20200225,103500,1.08579,1.08607,1.08573,1.08576,0,0
EURUSD,5,20200225,104000,1.08575,1.08575,1.08525,1.0854,0,0
EURUSD,5,20200225,104500,1.08541,1.08541,1.08505,1.08532,0,0
EURUSD,5,20200225,105000,1.08526,1.08527,1.08489,1.08491,0,0
EURUSD,5,20200225,105500,1.08499,1.0851,1.08494,1.08504,0,0
EURUSD,5,20200225,110000,1.08505,1.08505,1.0843,1.08458,0,0
EURUSD,5,20200225,110500,1.08457,1.08465,1.08422,1.08422,0,0
EURUSD,5,20200225,111000,1.08431,1.08449,1.08425,1.0844,0,0
EURUSD,5,20200225,111500,1.08437,1.08454,1.08425,1.08425,0,0
EURUSD,5,20200225,112000,1.08428,1.08456,1.08407,1.08408,0,0
EURUSD,5,20200225,112500,1.08403,1.0842,1.08385,1.08385,0,0
EURUSD,5,20200225,113000,1.08385,1.08389,1.0836,1.08377,0,0
EURUSD,5,20200225,113500,1.08377,1.08402,1.08361,1.08389,0,0
EURUSD,5,20200225,114000,1.08386,1.08393,1.08353,1.08385,0,0
EURUSD,5,20200225,114500,1.08384,1.08398,1.08381,1.08392,0,0
EURUSD,5,20200225,115000,1.08391,1.08396,1.08371,1.0838,0,0
EURUSD,5,20200225,115500,1.08377,1.08385,1.08356,1.08379,0,0
EURUSD,5,20200225,120000,1.08381,1.08407,1.08349,1.08349,0,0
EURUSD,5,20200225,120500,1.08346,1.08379,1.08345,1.0837,0,0
EURUSD,5,20200225,121000,1.08367,1.08367,1.08345,1.08352,0,0
EURUSD,5,20200225,121500,1.08349,1.0835,1.08324,1.08339,0,0
EURUSD,5,20200225,122000,1.08337,1.08341,1.08323,1.0833,0,0
EURUSD,5,20200225,122500,1.08336,1.08341,1.0832,1.08321,0,0
EURUSD,5,20200225,123000,1.08322,1.08332,1.08307,1.08316,0,0
EURUSD,5,20200225,123500,1.08316,1.08333,1.08312,1.08327,0,0
EURUSD,5,20200225,124000,1.08327,1.08341,1.08304,1.08331,0,0
EURUSD,5,20200225,124500,1.08329,1.08384,1.08328,1.08359,0,0
EURUSD,5,20200225,125000,1.08359,1.08366,1.0835,1.08359,0,0
EURUSD,5,20200225,125500,1.08363,1.08375,1.08355,1.08367,0,0
EURUSD,5,20200225,130000,1.08367,1.08379,1.08344,1.08344,0,0
EURUSD,5,20200225,130500,1.08339,1.08344,1.08315,1.08316,0,0
EURUSD,5,20200225,131000,1.08325,1.08357,1.08319,1.08357,0,0
EURUSD,5,20200225,131500,1.08358,1.08372,1.08352,1.08372,0,0
EURUSD,5,20200225,132000,1.08373,1.08378,1.08349,1.08349,0,0
EURUSD,5,20200225,132500,1.08348,1.08359,1.08344,1.08352,0,0
EURUSD,5,20200225,133000,1.08352,1.08368,1.08344,1.08368,0,0
EURUSD,5,20200225,133500,1.08368,1.08368,1.08346,1.0835,0,0
EURUSD,5,20200225,134000,1.08352,1.08378,1.08347,1.08378,0,0
EURUSD,5,20200225,134500,1.0838,1.08383,1.08344,1.0835,0,0
EURUSD,5,20200225,135000,1.08349,1.08364,1.08306,1.08332,0,0
EURUSD,5,20200225,135500,1.08333,1.08373,1.08331,1.08368,0,0
EURUSD,5,20200225,140000,1.08368,1.08388,1.08359,1.08383,0,0
EURUSD,5,20200225,140500,1.08382,1.08408,1.08381,1.08403,0,0
EURUSD,5,20200225,141000,1.08401,1.08406,1.08382,1.08405,0,0
EURUSD,5,20200225,141500,1.084,1.08425,1.084,1.08414,0,0
EURUSD,5,20200225,142000,1.08416,1.08424,1.08397,1.08421,0,0
EURUSD,5,20200225,142500,1.08435,1.08473,1.0843,1.08472,0,0
EURUSD,5,20200225,143000,1.08466,1.08498,1.08456,1.08462,0,0
EURUSD,5,20200225,143500,1.08463,1.0847,1.08444,1.08455,0,0
EURUSD,5,20200225,144000,1.08454,1.08455,1.08426,1.08445,0,0
EURUSD,5,20200225,144500,1.08445,1.08445,1.08411,1.08415,0,0
EURUSD,5,20200225,145000,1.08415,1.08447,1.08409,1.08434,0,0
EURUSD,5,20200225,145500,1.08434,1.08436,1.08396,1.08407,0,0
EURUSD,5,20200225,150000,1.08411,1.08411,1.08351,1.08382,0,0
EURUSD,5,20200225,150500,1.08382,1.08434,1.08379,1.08434,0,0
EURUSD,5,20200225,151000,1.08439,1.08458,1.08415,1.0842,0,0
EURUSD,5,20200225,151500,1.08419,1.08419,1.0839,1.08395,0,0
EURUSD,5,20200225,152000,1.08396,1.08436,1.0839,1.08407,0,0
EURUSD,5,20200225,152500,1.08408,1.0844,1.08408,1.08424,0,0
EURUSD,5,20200225,153000,1.08428,1.08439,1.08405,1.08438,0,0
EURUSD,5,20200225,153500,1.08441,1.08457,1.08392,1.08409,0,0
EURUSD,5,20200225,154000,1.08417,1.08447,1.08414,1.08437,0,0
EURUSD,5,20200225,154500,1.0844,1.08447,1.0839,1.0839,0,0
EURUSD,5,20200225,155000,1.08391,1.08407,1.08347,1.08347,0,0
EURUSD,5,20200225,155500,1.08349,1.08374,1.08321,1.08361,0,0
EURUSD,5,20200225,160000,1.08361,1.08421,1.0834,1.08397,0,0
EURUSD,5,20200225,160500,1.08388,1.08395,1.08352,1.08361,0,0
EURUSD,5,20200225,161000,1.08367,1.08387,1.08355,1.0838,0,0
EURUSD,5,20200225,161500,1.08373,1.08422,1.08356,1.08357,0,0
EURUSD,5,20200225,162000,1.08364,1.08481,1.08356,1.08481,0,0
EURUSD,5,20200225,162500,1.08479,1.08536,1.08459,1.0849,0,0
EURUSD,5,20200225,163000,1.08486,1.08553,1.08469,1.08497,0,0
EURUSD,5,20200225,163500,1.08505,1.08517,1.08461,1.08502,0,0
EURUSD,5,20200225,164000,1.085,1.0853,1.085,1.08502,0,0
EURUSD,5,20200225,164500,1.08504,1.08573,1.08499,1.08572,0,0
EURUSD,5,20200225,165000,1.0857,1.08659,1.0857,1.08633,0,0
EURUSD,5,20200225,165500,1.08633,1.08656,1.08586,1.08655,0,0
EURUSD,5,20200225,170000,1.08657,1.0866,1.08626,1.08651,0,0
EURUSD,5,20200225,170500,1.08658,1.08696,1.08642,1.08671,0,0
EURUSD,5,20200225,171000,1.08673,1.08717,1.08658,1.08694,0,0
EURUSD,5,20200225,171500,1.08694,1.08787,1.08694,1.08772,0,0
EURUSD,5,20200225,172000,1.08781,1.0882,1.08769,1.0882,0,0
EURUSD,5,20200225,172500,1.08823,1.08824,1.08771,1.08802,0,0
EURUSD,5,20200225,173000,1.08791,1.08805,1.08769,1.08786,0,0
EURUSD,5,20200225,173500,1.08787,1.08808,1.08771,1.0879,0,0
EURUSD,5,20200225,174000,1.08794,1.08825,1.08767,1.08825,0,0
EURUSD,5,20200225,174500,1.08824,1.08824,1.08731,1.08735,0,0
EURUSD,5,20200225,175000,1.08734,1.08741,1.08645,1.08666,0,0
EURUSD,5,20200225,175500,1.08674,1.08707,1.08657,1.08687,0,0
EURUSD,5,20200225,180000,1.08683,1.08727,1.08669,1.08727,0,0
EURUSD,5,20200225,180500,1.08733,1.08739,1.08718,1.08719,0,0
EURUSD,5,20200225,181000,1.08718,1.08723,1.08694,1.0872,0,0
EURUSD,5,20200225,181500,1.08722,1.08757,1.08714,1.08756,0,0
EURUSD,5,20200225,182000,1.08757,1.08757,1.08736,1.08753,0,0
EURUSD,5,20200225,182500,1.08754,1.08764,1.08736,1.08761,0,0
EURUSD,5,20200225,183000,1.08759,1.08759,1.08737,1.08752,0,0
EURUSD,5,20200225,183500,1.08751,1.08753,1.08716,1.08722,0,0
EURUSD,5,20200225,184000,1.08722,1.08774,1.08722,1.08773,0,0
EURUSD,5,20200225,184500,1.08776,1.08791,1.08766,1.08779,0,0
EURUSD,5,20200225,185000,1.08781,1.08818,1.08781,1.08805,0,0
EURUSD,5,20200225,185500,1.08809,1.08828,1.08804,1.08828,0,0
EURUSD,5,20200225,190000,1.08828,1.08828,1.08806,1.08818,0,0
EURUSD,5,20200225,190500,1.08814,1.08826,1.08784,1.0879,0,0
EURUSD,5,20200225,191000,1.08789,1.0879,1.08759,1.08763,0,0
EURUSD,5,20200225,191500,1.08762,1.08808,1.08742,1.08798,0,0
EURUSD,5,20200225,192000,1.08798,1.088,1.08772,1.08776,0,0
EURUSD,5,20200225,192500,1.08777,1.08781,1.08762,1.08762,0,0
EURUSD,5,20200225,193000,1.08762,1.08772,1.08722,1.08728,0,0
EURUSD,5,20200225,193500,1.08728,1.08764,1.08728,1.08737,0,0
EURUSD,5,20200225,194000,1.08734,1.08767,1.08734,1.08752,0,0
EURUSD,5,20200225,194500,1.08753,1.08763,1.08751,1.08762,0,0
EURUSD,5,20200225,195000,1.08762,1.08783,1.08751,1.08772,0,0
EURUSD,5,20200225,195500,1.08772,1.08772,1.08744,1.08761,0,0
EURUSD,5,20200225,200000,1.0877,1.08792,1.08746,1.08746,0,0
EURUSD,5,20200225,200500,1.08741,1.08822,1.08736,1.08815,0,0
EURUSD,5,20200225,201000,1.08808,1.0882,1.08786,1.08794,0,0
EURUSD,5,20200225,201500,1.08792,1.08821,1.08789,1.08802,0,0
EURUSD,5,20200225,202000,1.08801,1.08811,1.08781,1.0881,0,0
EURUSD,5,20200225,202500,1.08807,1.08812,1.08787,1.08812,0,0
EURUSD,5,20200225,203000,1.08812,1.08838,1.08807,1.08837,0,0
EURUSD,5,20200225,203500,1.08841,1.08889,1.08836,1.08883,0,0
EURUSD,5,20200225,204000,1.08882,1.08898,1.08841,1.08841,0,0
EURUSD,5,20200225,204500,1.08842,1.08858,1.08835,1.08841,0,0
EURUSD,5,20200225,205000,1.0885,1.08854,1.08807,1.0881,0,0
EURUSD,5,20200225,205500,1.08805,1.08819,1.08799,1.08813,0,0
EURUSD,5,20200225,210000,1.08809,1.08809,1.08758,1.08769,0,0
EURUSD,5,20200225,210500,1.0877,1.08777,1.08759,1.0877,0,0
EURUSD,5,20200225,211000,1.08767,1.08809,1.08765,1.08808,0,0
EURUSD,5,20200225,211500,1.08808,1.08813,1.08786,1.08807,0,0
EURUSD,5,20200225,212000,1.08805,1.08857,1.08804,1.08848,0,0
EURUSD,5,20200225,212500,1.08847,1.08847,1.08835,1.0884,0,0
EURUSD,5,20200225,213000,1.08842,1.08864,1.08835,1.0884,0,0
EURUSD,5,20200225,213500,1.0884,1.08843,1.08825,1.08841,0,0
EURUSD,5,20200225,214000,1.08844,1.08845,1.08813,1.08829,0,0
EURUSD,5,20200225,214500,1.08827,1.08832,1.08802,1.0883,0,0
EURUSD,5,20200225,215000,1.08832,1.08838,1.08809,1.08815,0,0
EURUSD,5,20200225,215500,1.08815,1.08832,1.08807,1.08824,0,0
EURUSD,5,20200225,220000,1.08825,1.08857,1.08823,1.08842,0,0
EURUSD,5,20200225,220500,1.08842,1.08851,1.08832,1.08833,0,0
EURUSD,5,20200225,221000,1.08832,1.08847,1.08827,1.08835,0,0
EURUSD,5,20200225,221500,1.08835,1.08835,1.08811,1.08823,0,0
EURUSD,5,20200225,222000,1.08828,1.08838,1.08828,1.08833,0,0
EURUSD,5,20200225,222500,1.08833,1.08862,1.08829,1.08856,0,0
EURUSD,5,20200225,223000,1.08857,1.08863,1.08847,1.08848,0,0
EURUSD,5,20200225,223500,1.08848,1.08852,1.08839,1.08839,0,0
EURUSD,5,20200225,224000,1.08839,1.08841,1.08836,1.08838,0,0
EURUSD,5,20200225,224500,1.08838,1.08838,1.08819,1.08827,0,0
EURUSD,5,20200225,225000,1.08827,1.08828,1.08814,1.08815,0,0
EURUSD,5,20200225,225500,1.08815,1.08835,1.0881,1.08811,0,0
EURUSD,5,20200225,230000,1.08811,1.08816,1.08795,1.08795,0,0
EURUSD,5,20200225,230500,1.08795,1.08807,1.0878,1.08803,0,0
EURUSD,5,20200225,231000,1.08805,1.08815,1.08801,1.08806,0,0
EURUSD,5,20200225,231500,1.08806,1.08827,1.08806,1.08822,0,0
EURUSD,5,20200225,232000,1.08825,1.08835,1.08824,1.08828,0,0
EURUSD,5,20200225,232500,1.08828,1.08834,1.0882,1.08822,0,0
EURUSD,5,20200225,233000,1.08822,1.08823,1.08807,1.08817,0,0
EURUSD,5,20200225,233500,1.08817,1.08823,1.08814,1.0882,0,0
EURUSD,5,20200225,234000,1.0882,1.0882,1.08795,1.08804,0,0
EURUSD,5,20200225,234500,1.08802,1.08817,1.0879,1.08797,0,0
EURUSD,5,20200225,235000,1.08798,1.08823,1.08798,1.08812,0,0
EURUSD,5,20200225,235500,1.08812,1.08816,1.08805,1.0881,0,0
EURUSD,5,20200226,000000,1.0881,1.0881,1.08783,1.08801,0,0
EURUSD,5,20200226,000500,1.08796,1.08815,1.08795,1.08798,0,0
EURUSD,5,20200226,001000,1.08798,1.08799,1.0879,1.08795,0,0
EURUSD,5,20200226,001500,1.08795,1.08796,1.0878,1.08787,0,0
EURUSD,5,20200226,002000,1.08787,1.0879,1.0878,1.0878,0,0
EURUSD,5,20200226,002500,1.0878,1.08783,1.08769,1.08778,0,0
EURUSD,5,20200226,003000,1.0878,1.08784,1.08772,1.08772,0,0
EURUSD,5,20200226,003500,1.08768,1.0879,1.08768,1.08787,0,0
EURUSD,5,20200226,004000,1.08786,1.08787,1.08775,1.0878,0,0
EURUSD,5,20200226,004500,1.08784,1.08795,1.08784,1.08787,0,0
EURUSD,5,20200226,005000,1.08787,1.08788,1.0878,1.08788,0,0
EURUSD,5,20200226,005500,1.08788,1.08805,1.08788,1.08798,0,0
EURUSD,5,20200226,010000,1.08799,1.08799,1.08764,1.08773,0,0
EURUSD,5,20200226,010500,1.08774,1.08774,1.08761,1.08768,0,0
EURUSD,5,20200226,011000,1.08769,1.08772,1.08757,1.08768,0,0
EURUSD,5,20200226,011500,1.08764,1.08775,1.08756,1.08756,0,0
EURUSD,5,20200226,012000,1.08757,1.08761,1.08696,1.08709,0,0
EURUSD,5,20200226,012500,1.0871,1.08718,1.08677,1.08677,0,0
EURUSD,5,20200226,013000,1.08676,1.08694,1.08675,1.08694,0,0
EURUSD,5,20200226,013500,1.08696,1.08714,1.08696,1.08703,0,0
EURUSD,5,20200226,014000,1.08702,1.0871,1.0869,1.0869,0,0
EURUSD,5,20200226,014500,1.08699,1.08701,1.08694,1.08698,0,0
EURUSD,5,20200226,015000,1.08694,1.08695,1.08688,1.08689,0,0
EURUSD,5,20200226,015500,1.08698,1.08701,1.08683,1.08699,0,0
EURUSD,5,20200226,020000,1.08699,1.08728,1.08696,1.08708,0,0
EURUSD,5,20200226,020500,1.08708,1.08719,1.08695,1.08709,0,0
EURUSD,5,20200226,021000,1.08709,1.08729,1.08701,1.08728,0,0
EURUSD,5,20200226,021500,1.08728,1.08734,1.08717,1.08734,0,0
EURUSD,5,20200226,022000,1.08733,1.08748,1.08733,1.0874,0,0
EURUSD,5,20200226,022500,1.08739,1.08747,1.08728,1.08742,0,0
EURUSD,5,20200226,023000,1.08743,1.08743,1.08723,1.08727,0,0
EURUSD,5,20200226,023500,1.08727,1.08729,1.08714,1.08723,0,0
EURUSD,5,20200226,024000,1.08721,1.08725,1.08714,1.08719,0,0
EURUSD,5,20200226,024500,1.08719,1.08731,1.08716,1.08727,0,0
EURUSD,5,20200226,025000,1.08727,1.08734,1.08724,1.08728,0,0
EURUSD,5,20200226,025500,1.08727,1.0874,1.08725,1.08739,0,0
EURUSD,5,20200226,030000,1.0874,1.0874,1.08728,1.08737,0,0
EURUSD,5,20200226,030500,1.08737,1.0874,1.08728,1.08732,0,0
EURUSD,5,20200226,031000,1.08734,1.08743,1.08719,1.08719,0,0
EURUSD,5,20200226,031500,1.08701,1.08715,1.08697,1.08704,0,0
EURUSD,5,20200226,032000,1.08703,1.08713,1.08695,1.08695,0,0
EURUSD,5,20200226,032500,1.08695,1.08707,1.08691,1.08703,0,0
EURUSD,5,20200226,033000,1.08697,1.08704,1.08666,1.08673,0,0
EURUSD,5,20200226,033500,1.08671,1.08676,1.08652,1.08652,0,0
EURUSD,5,20200226,034000,1.08653,1.08654,1.08625,1.0865,0,0
EURUSD,5,20200226,034500,1.08652,1.08656,1.08643,1.08649,0,0
EURUSD,5,20200226,035000,1.08654,1.08668,1.0865,1.08667,0,0
EURUSD,5,20200226,035500,1.08666,1.08686,1.08664,1.08686,0,0
EURUSD,5,20200226,040000,1.08685,1.087,1.08674,1.08694,0,0
EURUSD,5,20200226,040500,1.08694,1.08699,1.08693,1.08696,0,0
EURUSD,5,20200226,041000,1.08697,1.08705,1.08685,1.08685,0,0
EURUSD,5,20200226,041500,1.08685,1.08692,1.08677,1.08685,0,0
EURUSD,5,20200226,042000,1.08684,1.08685,1.08674,1.08678,0,0
EURUSD,5,20200226,042500,1.08678,1.08678,1.08657,1.08658,0,0
EURUSD,5,20200226,043000,1.08657,1.08668,1.08654,1.08654,0,0
EURUSD,5,20200226,043500,1.08654,1.08666,1.08653,1.08663,0,0
EURUSD,5,20200226,044000,1.08663,1.08665,1.08655,1.08661,0,0
EURUSD,5,20200226,044500,1.0866,1.08667,1.08655,1.08663,0,0
EURUSD,5,20200226,045000,1.08663,1.08663,1.08652,1.08663,0,0
EURUSD,5,20200226,045500,1.08663,1.08677,1.08661,1.08668,0,0
EURUSD,5,20200226,050000,1.08668,1.08675,1.08662,1.08662,0,0
EURUSD,5,20200226,050500,1.08662,1.08673,1.08662,1.08673,0,0
EURUSD,5,20200226,051000,1.08673,1.0869,1.08673,1.08685,0,0
EURUSD,5,20200226,051500,1.08685,1.08685,1.08662,1.08666,0,0
EURUSD,5,20200226,052000,1.0867,1.08674,1.08662,1.08667,0,0
EURUSD,5,20200226,052500,1.08667,1.08685,1.08662,1.08672,0,0
EURUSD,5,20200226,053000,1.08673,1.08676,1.08664,1.08676,0,0
EURUSD,5,20200226,053500,1.08676,1.08678,1.08669,1.08671,0,0
EURUSD,5,20200226,054000,1.08667,1.08676,1.08661,1.08671,0,0
EURUSD,5,20200226,054500,1.08671,1.08672,1.08661,1.08666,0,0
EURUSD,5,20200226,055000,1.08666,1.08695,1.08662,1.08676,0,0
EURUSD,5,20200226,055500,1.08676,1.08695,1.08676,1.08677,0,0
EURUSD,5,20200226,060000,1.08676,1.08693,1.08676,1.08686,0,0
EURUSD,5,20200226,060500,1.08686,1.08703,1.08686,1.08692,0,0
EURUSD,5,20200226,061000,1.08692,1.08713,1.08692,1.08708,0,0
EURUSD,5,20200226,061500,1.08709,1.08712,1.08697,1.08702,0,0
EURUSD,5,20200226,062000,1.08699,1.08714,1.08699,1.0871,0,0
EURUSD,5,20200226,062500,1.08711,1.08741,1.08711,1.08736,0,0
EURUSD,5,20200226,063000,1.08731,1.08731,1.08725,1.0873,0,0
EURUSD,5,20200226,063500,1.0873,1.08742,1.0873,1.08735,0,0
EURUSD,5,20200226,064000,1.08729,1.08772,1.08724,1.08756,0,0
EURUSD,5,20200226,064500,1.08756,1.08774,1.08754,1.08773,0,0
EURUSD,5,20200226,065000,1.08775,1.08785,1.08756,1.08756,0,0
EURUSD,5,20200226,065500,1.08761,1.08769,1.08749,1.08763,0,0
EURUSD,5,20200226,070000,1.08761,1.08764,1.08755,1.08759,0,0
EURUSD,5,20200226,070500,1.08758,1.08758,1.08744,1.08746,0,0
EURUSD,5,20200226,071000,1.08745,1.08776,1.08735,1.08745,0,0
EURUSD,5,20200226,071500,1.08745,1.08762,1.08717,1.08757,0,0
EURUSD,5,20200226,072000,1.08759,1.08762,1.08747,1.08754,0,0
EURUSD,5,20200226,072500,1.08752,1.08752,1.08718,1.08744,0,0
EURUSD,5,20200226,073000,1.08746,1.08746,1.08722,1.0873,0,0
EURUSD,5,20200226,073500,1.0873,1.08738,1.08715,1.08715,0,0
EURUSD,5,20200226,074000,1.08716,1.08718,1.08709,1.08712,0,0
EURUSD,5,20200226,074500,1.08709,1.08717,1.08704,1.08712,0,0
EURUSD,5,20200226,075000,1.08712,1.08717,1.08707,1.08717,0,0
EURUSD,5,20200226,075500,1.08721,1.08746,1.08714,1.08746,0,0
EURUSD,5,20200226,080000,1.08747,1.08752,1.0872,1.08741,0,0
EURUSD,5,20200226,080500,1.08741,1.08741,1.08707,1.08713,0,0
EURUSD,5,20200226,081000,1.08718,1.08718,1.08683,1.08707,0,0
EURUSD,5,20200226,081500,1.08705,1.08722,1.08701,1.08706,0,0
EURUSD,5,20200226,082000,1.08709,1.0871,1.08687,1.08691,0,0
EURUSD,5,20200226,082500,1.08693,1.08693,1.0866,1.08666,0,0
EURUSD,5,20200226,083000,1.08664,1.0869,1.0866,1.0869,0,0
EURUSD,5,20200226,083500,1.0869,1.08718,1.0869,1.08718,0,0
EURUSD,5,20200226,084000,1.08723,1.08746,1.08718,1.08741,0,0
EURUSD,5,20200226,084500,1.08741,1.08745,1.08701,1.08704,0,0
EURUSD,5,20200226,085000,1.08704,1.08757,1.08701,1.08745,0,0
EURUSD,5,20200226,085500,1.08748,1.08752,1.08707,1.08717,0,0
EURUSD,5,20200226,090000,1.08712,1.08766,1.08712,1.08747,0,0
EURUSD,5,20200226,090500,1.0875,1.08796,1.0875,1.08794,0,0
EURUSD,5,20200226,091000,1.08793,1.08808,1.08787,1.08796,0,0
EURUSD,5,20200226,091500,1.08797,1.08802,1.08782,1.08782,0,0
EURUSD,5,20200226,092000,1.08782,1.08814,1.0878,1.08784,0,0
EURUSD,5,20200226,092500,1.08781,1.08813,1.08781,1.0881,0,0
EURUSD,5,20200226,093000,1.08818,1.08838,1.08812,1.08814,0,0
EURUSD,5,20200226,093500,1.08813,1.0882,1.08803,1.0881,0,0
EURUSD,5,20200226,094000,1.0881,1.08842,1.08809,1.08842,0,0
EURUSD,5,20200226,094500,1.08844,1.08897,1.08843,1.08897,0,0
EURUSD,5,20200226,095000,1.08902,1.08968,1.08902,1.08968,0,0
EURUSD,5,20200226,095500,1.08973,1.08973,1.08909,1.0892,0,0
